INFO(chunker_countsort_laszip.cpp:176): counting 000313.las, first point: 0, num points: 127'663
INFO(chunker_countsort_laszip.cpp:176): counting 000319.las, first point: 0, num points: 127'073
INFO(chunker_countsort_laszip.cpp:176): counting 000317.las, first point: 0, num points: 127'271
INFO(chunker_countsort_laszip.cpp:176): counting 000322.las, first point: 0, num points: 127'121
INFO(chunker_countsort_laszip.cpp:176): counting 000327.las, first point: 0, num points: 126'119
INFO(chunker_countsort_laszip.cpp:176): counting 000330.las, first point: 0, num points: 126'010
INFO(chunker_countsort_laszip.cpp:176): counting 000311.las, first point: 0, num points: 127'582
INFO(chunker_countsort_laszip.cpp:176): counting 000314.las, first point: 0, num points: 127'592
INFO(chunker_countsort_laszip.cpp:176): counting 000328.las, first point: 0, num points: 126'061
INFO(chunker_countsort_laszip.cpp:176): counting 000326.las, first point: 0, num points: 126'231
INFO(chunker_countsort_laszip.cpp:176): counting 000336.las, first point: 0, num points: 127'110
INFO(chunker_countsort_laszip.cpp:176): counting 000333.las, first point: 0, num points: 126'495
INFO(chunker_countsort_laszip.cpp:176): counting 000323.las, first point: 0, num points: 126'775
INFO(chunker_countsort_laszip.cpp:176): counting 000339.las, first point: 0, num points: 127'846
INFO(chunker_countsort_laszip.cpp:176): counting 000342.las, first point: 0, num points: 128'181
INFO(chunker_countsort_laszip.cpp:176): counting 000337.las, first point: 0, num points: 127'380
INFO(chunker_countsort_laszip.cpp:176): counting 000348.las, first point: 0, num points: 128'497
INFO(chunker_countsort_laszip.cpp:176): counting 000340.las, first point: 0, num points: 128'037
INFO(chunker_countsort_laszip.cpp:176): counting 000345.las, first point: 0, num points: 128'393
INFO(chunker_countsort_laszip.cpp:176): counting 000334.las, first point: 0, num points: 126'708
INFO(chunker_countsort_laszip.cpp:176): counting 000331.las, first point: 0, num points: 126'057
INFO(chunker_countsort_laszip.cpp:176): counting 000329.las, first point: 0, num points: 126'038
INFO(chunker_countsort_laszip.cpp:176): counting 000320.las, first point: 0, num points: 127'091
INFO(chunker_countsort_laszip.cpp:176): counting 000349.las, first point: 0, num points: 128'529
INFO(chunker_countsort_laszip.cpp:176): counting 000338.las, first point: 0, num points: 127'732
INFO(chunker_countsort_laszip.cpp:176): counting 000332.las, first point: 0, num points: 126'389
INFO(chunker_countsort_laszip.cpp:176): counting 000335.las, first point: 0, num points: 126'998
INFO(chunker_countsort_laszip.cpp:176): counting 000343.las, first point: 0, num points: 128'173
INFO(chunker_countsort_laszip.cpp:176): counting 000354.las, first point: 0, num points: 128'554
INFO(chunker_countsort_laszip.cpp:176): counting 000351.las, first point: 0, num points: 128'505
INFO(chunker_countsort_laszip.cpp:176): counting 000341.las, first point: 0, num points: 128'165
INFO(chunker_countsort_laszip.cpp:176): counting 000350.las, first point: 0, num points: 128'486
INFO(chunker_countsort_laszip.cpp:176): counting 000344.las, first point: 0, num points: 128'296
INFO(chunker_countsort_laszip.cpp:176): counting 000359.las, first point: 0, num points: 128'367
INFO(chunker_countsort_laszip.cpp:176): counting 000346.las, first point: 0, num points: 128'504
INFO(chunker_countsort_laszip.cpp:176): counting 000357.las, first point: 0, num points: 128'486
INFO(chunker_countsort_laszip.cpp:176): counting 000352.las, first point: 0, num points: 128'453
INFO(chunker_countsort_laszip.cpp:176): counting 000361.las, first point: 0, num points: 128'427
INFO(chunker_countsort_laszip.cpp:176): counting 000360.las, first point: 0, num points: 128'459
INFO(chunker_countsort_laszip.cpp:176): counting 000355.las, first point: 0, num points: 128'497
INFO(chunker_countsort_laszip.cpp:176): counting 000358.las, first point: 0, num points: 128'521
INFO(chunker_countsort_laszip.cpp:176): counting 000367.las, first point: 0, num points: 128'024
INFO(chunker_countsort_laszip.cpp:176): counting 000365.las, first point: 0, num points: 127'992
INFO(chunker_countsort_laszip.cpp:176): counting 000363.las, first point: 0, num points: 128'306
INFO(chunker_countsort_laszip.cpp:176): counting 000347.las, first point: 0, num points: 128'489
INFO(chunker_countsort_laszip.cpp:176): counting 000368.las, first point: 0, num points: 128'129
INFO(chunker_countsort_laszip.cpp:176): counting 000356.las, first point: 0, num points: 128'515
INFO(chunker_countsort_laszip.cpp:176): counting 000369.las, first point: 0, num points: 128'125
INFO(chunker_countsort_laszip.cpp:176): counting 000353.las, first point: 0, num points: 128'410
INFO(chunker_countsort_laszip.cpp:176): counting 000371.las, first point: 0, num points: 128'206
INFO(chunker_countsort_laszip.cpp:176): counting 000362.las, first point: 0, num points: 128'455
INFO(chunker_countsort_laszip.cpp:176): counting 000364.las, first point: 0, num points: 128'144
INFO(chunker_countsort_laszip.cpp:176): counting 000373.las, first point: 0, num points: 128'364
INFO(chunker_countsort_laszip.cpp:176): counting 000379.las, first point: 0, num points: 128'461
INFO(chunker_countsort_laszip.cpp:176): counting 000370.las, first point: 0, num points: 128'291
INFO(chunker_countsort_laszip.cpp:176): counting 000366.las, first point: 0, num points: 128'001
INFO(chunker_countsort_laszip.cpp:176): counting 000377.las, first point: 0, num points: 128'553
INFO(chunker_countsort_laszip.cpp:176): counting 000375.las, first point: 0, num points: 128'537
INFO(chunker_countsort_laszip.cpp:176): counting 000381.las, first point: 0, num points: 128'329
INFO(chunker_countsort_laszip.cpp:176): counting 000380.las, first point: 0, num points: 128'361
INFO(chunker_countsort_laszip.cpp:176): counting 000376.las, first point: 0, num points: 128'575
INFO(chunker_countsort_laszip.cpp:176): counting 000387.las, first point: 0, num points: 128'131
INFO(chunker_countsort_laszip.cpp:176): counting 000383.las, first point: 0, num points: 128'234
INFO(chunker_countsort_laszip.cpp:176): counting 000378.las, first point: 0, num points: 128'474
INFO(chunker_countsort_laszip.cpp:176): counting 000385.las, first point: 0, num points: 128'128
INFO(chunker_countsort_laszip.cpp:176): counting 000389.las, first point: 0, num points: 128'085
INFO(chunker_countsort_laszip.cpp:176): counting 000386.las, first point: 0, num points: 128'233
INFO(chunker_countsort_laszip.cpp:176): counting 000388.las, first point: 0, num points: 128'095
INFO(chunker_countsort_laszip.cpp:176): counting 000384.las, first point: 0, num points: 128'230
INFO(chunker_countsort_laszip.cpp:176): counting 000374.las, first point: 0, num points: 128'450
INFO(chunker_countsort_laszip.cpp:176): counting 000372.las, first point: 0, num points: 128'431
INFO(chunker_countsort_laszip.cpp:176): counting 000391.las, first point: 0, num points: 127'759
INFO(chunker_countsort_laszip.cpp:176): counting 000382.las, first point: 0, num points: 128'317
INFO(chunker_countsort_laszip.cpp:176): counting 000399.las, first point: 0, num points: 127'812
INFO(chunker_countsort_laszip.cpp:176): counting 000390.las, first point: 0, num points: 128'039
INFO(chunker_countsort_laszip.cpp:176): counting 000407.las, first point: 0, num points: 127'848
INFO(chunker_countsort_laszip.cpp:176): counting 000403.las, first point: 0, num points: 128'092
INFO(chunker_countsort_laszip.cpp:176): counting 000393.las, first point: 0, num points: 127'465
INFO(chunker_countsort_laszip.cpp:176): counting 000397.las, first point: 0, num points: 127'646
INFO(chunker_countsort_laszip.cpp:176): counting 000400.las, first point: 0, num points: 127'940
INFO(chunker_countsort_laszip.cpp:176): counting 000398.las, first point: 0, num points: 127'658
INFO(chunker_countsort_laszip.cpp:176): counting 000394.las, first point: 0, num points: 127'543
INFO(chunker_countsort_laszip.cpp:176): counting 000401.las, first point: 0, num points: 128'064
INFO(chunker_countsort_laszip.cpp:176): counting 000409.las, first point: 0, num points: 127'834
INFO(chunker_countsort_laszip.cpp:176): counting 000405.las, first point: 0, num points: 128'055
INFO(chunker_countsort_laszip.cpp:176): counting 000413.las, first point: 0, num points: 127'619
INFO(chunker_countsort_laszip.cpp:176): counting 000392.las, first point: 0, num points: 127'534
INFO(chunker_countsort_laszip.cpp:176): counting 000395.las, first point: 0, num points: 127'669
INFO(chunker_countsort_laszip.cpp:176): counting 000411.las, first point: 0, num points: 127'752
INFO(chunker_countsort_laszip.cpp:176): counting 000414.las, first point: 0, num points: 127'622
INFO(chunker_countsort_laszip.cpp:176): counting 000406.las, first point: 0, num points: 127'948
INFO(chunker_countsort_laszip.cpp:176): counting 000410.las, first point: 0, num points: 127'722
INFO(chunker_countsort_laszip.cpp:176): counting 000408.las, first point: 0, num points: 127'808
INFO(chunker_countsort_laszip.cpp:176): counting 000404.las, first point: 0, num points: 128'084
INFO(chunker_countsort_laszip.cpp:176): counting 000396.las, first point: 0, num points: 127'730
INFO(chunker_countsort_laszip.cpp:176): counting 000415.las, first point: 0, num points: 127'683
INFO(chunker_countsort_laszip.cpp:176): counting 000417.las, first point: 0, num points: 127'661
INFO(chunker_countsort_laszip.cpp:176): counting 000412.las, first point: 0, num points: 127'647
INFO(chunker_countsort_laszip.cpp:176): counting 000402.las, first point: 0, num points: 128'086
INFO(chunker_countsort_laszip.cpp:176): counting 000419.las, first point: 0, num points: 127'483
INFO(chunker_countsort_laszip.cpp:176): counting 000421.las, first point: 0, num points: 127'248
INFO(chunker_countsort_laszip.cpp:176): counting 000423.las, first point: 0, num points: 127'091
INFO(chunker_countsort_laszip.cpp:176): counting 000427.las, first point: 0, num points: 126'883
INFO(chunker_countsort_laszip.cpp:176): counting 000416.las, first point: 0, num points: 127'706
INFO(chunker_countsort_laszip.cpp:176): counting 000420.las, first point: 0, num points: 127'313
INFO(chunker_countsort_laszip.cpp:176): counting 000429.las, first point: 0, num points: 126'868
INFO(chunker_countsort_laszip.cpp:176): counting 000425.las, first point: 0, num points: 127'048
INFO(chunker_countsort_laszip.cpp:176): counting 000418.las, first point: 0, num points: 127'584
INFO(chunker_countsort_laszip.cpp:176): counting 000426.las, first point: 0, num points: 126'903
INFO(chunker_countsort_laszip.cpp:176): counting 000431.las, first point: 0, num points: 127'107
INFO(chunker_countsort_laszip.cpp:176): counting 000428.las, first point: 0, num points: 126'752
INFO(chunker_countsort_laszip.cpp:176): counting 000435.las, first point: 0, num points: 127'383
INFO(chunker_countsort_laszip.cpp:176): counting 000433.las, first point: 0, num points: 127'235
INFO(chunker_countsort_laszip.cpp:176): counting 000422.las, first point: 0, num points: 127'192
INFO(chunker_countsort_laszip.cpp:176): counting 000441.las, first point: 0, num points: 127'367
INFO(chunker_countsort_laszip.cpp:176): counting 000434.las, first point: 0, num points: 127'334
INFO(chunker_countsort_laszip.cpp:176): counting 000439.las, first point: 0, num points: 127'258
INFO(chunker_countsort_laszip.cpp:176): counting 000436.las, first point: 0, num points: 127'364
INFO(chunker_countsort_laszip.cpp:176): counting 000437.las, first point: 0, num points: 127'366
INFO(chunker_countsort_laszip.cpp:176): counting 000424.las, first point: 0, num points: 127'049
INFO(chunker_countsort_laszip.cpp:176): counting 000430.las, first point: 0, num points: 126'991
INFO(chunker_countsort_laszip.cpp:176): counting 000443.las, first point: 0, num points: 127'275
INFO(chunker_countsort_laszip.cpp:176): counting 000432.las, first point: 0, num points: 127'146
INFO(chunker_countsort_laszip.cpp:176): counting 000442.las, first point: 0, num points: 127'261
INFO(chunker_countsort_laszip.cpp:176): counting 000447.las, first point: 0, num points: 127'199
INFO(chunker_countsort_laszip.cpp:176): counting 000451.las, first point: 0, num points: 127'255
INFO(chunker_countsort_laszip.cpp:176): counting 000438.las, first point: 0, num points: 127'351
INFO(chunker_countsort_laszip.cpp:176): counting 000445.las, first point: 0, num points: 127'201
INFO(chunker_countsort_laszip.cpp:176): counting 000449.las, first point: 0, num points: 127'240
INFO(chunker_countsort_laszip.cpp:176): counting 000440.las, first point: 0, num points: 127'375
INFO(chunker_countsort_laszip.cpp:176): counting 000453.las, first point: 0, num points: 127'408
INFO(chunker_countsort_laszip.cpp:176): counting 000444.las, first point: 0, num points: 127'106
INFO(chunker_countsort_laszip.cpp:176): counting 000457.las, first point: 0, num points: 127'773
INFO(chunker_countsort_laszip.cpp:176): counting 000459.las, first point: 0, num points: 127'838
INFO(chunker_countsort_laszip.cpp:176): counting 000446.las, first point: 0, num points: 127'069
INFO(chunker_countsort_laszip.cpp:176): counting 000452.las, first point: 0, num points: 127'397
INFO(chunker_countsort_laszip.cpp:176): counting 000450.las, first point: 0, num points: 127'201
INFO(chunker_countsort_laszip.cpp:176): counting 000448.las, first point: 0, num points: 127'206
INFO(chunker_countsort_laszip.cpp:176): counting 000455.las, first point: 0, num points: 127'487
INFO(chunker_countsort_laszip.cpp:176): counting 000461.las, first point: 0, num points: 128'031
INFO(chunker_countsort_laszip.cpp:176): counting 000454.las, first point: 0, num points: 127'390
INFO(chunker_countsort_laszip.cpp:176): counting 000456.las, first point: 0, num points: 127'667
INFO(chunker_countsort_laszip.cpp:176): counting 000460.las, first point: 0, num points: 127'953
INFO(chunker_countsort_laszip.cpp:176): counting 000465.las, first point: 0, num points: 127'831
INFO(chunker_countsort_laszip.cpp:176): counting 000469.las, first point: 0, num points: 127'621
INFO(chunker_countsort_laszip.cpp:176): counting 000473.las, first point: 0, num points: 128'345
INFO(chunker_countsort_laszip.cpp:176): counting 000458.las, first point: 0, num points: 127'786
INFO(chunker_countsort_laszip.cpp:176): counting 000467.las, first point: 0, num points: 127'585
INFO(chunker_countsort_laszip.cpp:176): counting 000471.las, first point: 0, num points: 127'979
INFO(chunker_countsort_laszip.cpp:176): counting 000463.las, first point: 0, num points: 127'952
INFO(chunker_countsort_laszip.cpp:176): counting 000468.las, first point: 0, num points: 127'603
INFO(chunker_countsort_laszip.cpp:176): counting 000466.las, first point: 0, num points: 127'728
INFO(chunker_countsort_laszip.cpp:176): counting 000477.las, first point: 0, num points: 128'228
INFO(chunker_countsort_laszip.cpp:176): counting 000462.las, first point: 0, num points: 127'869
INFO(chunker_countsort_laszip.cpp:176): counting 000472.las, first point: 0, num points: 128'151
INFO(chunker_countsort_laszip.cpp:176): counting 000464.las, first point: 0, num points: 127'803
INFO(chunker_countsort_laszip.cpp:176): counting 000470.las, first point: 0, num points: 127'920
INFO(chunker_countsort_laszip.cpp:176): counting 000474.las, first point: 0, num points: 128'327
INFO(chunker_countsort_laszip.cpp:176): counting 000487.las, first point: 0, num points: 128'304
INFO(chunker_countsort_laszip.cpp:176): counting 000475.las, first point: 0, num points: 128'361
INFO(chunker_countsort_laszip.cpp:176): counting 000481.las, first point: 0, num points: 128'063
INFO(chunker_countsort_laszip.cpp:176): counting 000479.las, first point: 0, num points: 127'987
INFO(chunker_countsort_laszip.cpp:176): counting 000488.las, first point: 0, num points: 128'292
INFO(chunker_countsort_laszip.cpp:176): counting 000482.las, first point: 0, num points: 128'276
INFO(chunker_countsort_laszip.cpp:176): counting 000491.las, first point: 0, num points: 128'034
INFO(chunker_countsort_laszip.cpp:176): counting 000476.las, first point: 0, num points: 128'302
INFO(chunker_countsort_laszip.cpp:176): counting 000478.las, first point: 0, num points: 128'251
INFO(chunker_countsort_laszip.cpp:176): counting 000489.las, first point: 0, num points: 128'211
INFO(chunker_countsort_laszip.cpp:176): counting 000485.las, first point: 0, num points: 128'512
INFO(chunker_countsort_laszip.cpp:176): counting 000483.las, first point: 0, num points: 128'386
INFO(chunker_countsort_laszip.cpp:176): counting 000495.las, first point: 0, num points: 124'573
INFO(chunker_countsort_laszip.cpp:176): counting 000493.las, first point: 0, num points: 127'943
INFO(chunker_countsort_laszip.cpp:176): counting 000499.las, first point: 0, num points: 128'144
INFO(chunker_countsort_laszip.cpp:176): counting 000480.las, first point: 0, num points: 127'949
INFO(chunker_countsort_laszip.cpp:176): counting 000484.las, first point: 0, num points: 128'522
INFO(chunker_countsort_laszip.cpp:176): counting 000486.las, first point: 0, num points: 128'470
INFO(chunker_countsort_laszip.cpp:176): counting 000492.las, first point: 0, num points: 128'039
INFO(chunker_countsort_laszip.cpp:176): counting 000497.las, first point: 0, num points: 127'405
INFO(chunker_countsort_laszip.cpp:176): counting 000496.las, first point: 0, num points: 124'103
INFO(chunker_countsort_laszip.cpp:176): counting 000490.las, first point: 0, num points: 128'171
INFO(chunker_countsort_laszip.cpp:176): counting 000500.las, first point: 0, num points: 128'035
INFO(chunker_countsort_laszip.cpp:176): counting 000503.las, first point: 0, num points: 127'728
INFO(chunker_countsort_laszip.cpp:176): counting 000501.las, first point: 0, num points: 127'850
INFO(chunker_countsort_laszip.cpp:176): counting 000498.las, first point: 0, num points: 128'186
INFO(chunker_countsort_laszip.cpp:176): counting 000505.las, first point: 0, num points: 127'860
INFO(chunker_countsort_laszip.cpp:176): counting 000502.las, first point: 0, num points: 127'713
INFO(chunker_countsort_laszip.cpp:176): counting 000494.las, first point: 0, num points: 126'895
INFO(chunker_countsort_laszip.cpp:176): counting 000511.las, first point: 0, num points: 127'521
INFO(chunker_countsort_laszip.cpp:176): counting 000507.las, first point: 0, num points: 127'866
INFO(chunker_countsort_laszip.cpp:176): counting 000506.las, first point: 0, num points: 127'882
INFO(chunker_countsort_laszip.cpp:176): counting 000509.las, first point: 0, num points: 127'577
INFO(chunker_countsort_laszip.cpp:176): counting 000515.las, first point: 0, num points: 127'237
INFO(chunker_countsort_laszip.cpp:176): counting 000508.las, first point: 0, num points: 127'406
INFO(chunker_countsort_laszip.cpp:176): counting 000517.las, first point: 0, num points: 126'955
INFO(chunker_countsort_laszip.cpp:176): counting 000519.las, first point: 0, num points: 126'788
INFO(chunker_countsort_laszip.cpp:176): counting 000504.las, first point: 0, num points: 127'754
INFO(chunker_countsort_laszip.cpp:176): counting 000510.las, first point: 0, num points: 127'577
INFO(chunker_countsort_laszip.cpp:176): counting 000513.las, first point: 0, num points: 127'546
INFO(chunker_countsort_laszip.cpp:176): counting 000512.las, first point: 0, num points: 127'534
INFO(chunker_countsort_laszip.cpp:176): counting 000521.las, first point: 0, num points: 126'974
INFO(chunker_countsort_laszip.cpp:176): counting 000525.las, first point: 0, num points: 127'069
INFO(chunker_countsort_laszip.cpp:176): counting 000518.las, first point: 0, num points: 126'803
INFO(chunker_countsort_laszip.cpp:176): counting 000523.las, first point: 0, num points: 126'932
INFO(chunker_countsort_laszip.cpp:176): counting 000516.las, first point: 0, num points: 127'144
INFO(chunker_countsort_laszip.cpp:176): counting 000529.las, first point: 0, num points: 128'140
INFO(chunker_countsort_laszip.cpp:176): counting 000527.las, first point: 0, num points: 127'575
INFO(chunker_countsort_laszip.cpp:176): counting 000520.las, first point: 0, num points: 126'882
INFO(chunker_countsort_laszip.cpp:176): counting 000514.las, first point: 0, num points: 127'386
INFO(chunker_countsort_laszip.cpp:176): counting 000522.las, first point: 0, num points: 126'996
INFO(chunker_countsort_laszip.cpp:176): counting 000526.las, first point: 0, num points: 127'370
INFO(chunker_countsort_laszip.cpp:176): counting 000531.las, first point: 0, num points: 128'380
INFO(chunker_countsort_laszip.cpp:176): counting 000533.las, first point: 0, num points: 128'014
INFO(chunker_countsort_laszip.cpp:176): counting 000524.las, first point: 0, num points: 126'941
INFO(chunker_countsort_laszip.cpp:176): counting 000535.las, first point: 0, num points: 128'235
INFO(chunker_countsort_laszip.cpp:176): counting 000530.las, first point: 0, num points: 128'282
INFO(chunker_countsort_laszip.cpp:176): counting 000537.las, first point: 0, num points: 128'355
INFO(chunker_countsort_laszip.cpp:176): counting 000539.las, first point: 0, num points: 128'641
INFO(chunker_countsort_laszip.cpp:176): counting 000534.las, first point: 0, num points: 128'126
INFO(chunker_countsort_laszip.cpp:176): counting 000532.las, first point: 0, num points: 128'259
INFO(chunker_countsort_laszip.cpp:176): counting 000528.las, first point: 0, num points: 127'713
INFO(chunker_countsort_laszip.cpp:176): counting 000541.las, first point: 0, num points: 128'447
INFO(chunker_countsort_laszip.cpp:176): counting 000543.las, first point: 0, num points: 128'139
INFO(chunker_countsort_laszip.cpp:176): counting 000545.las, first point: 0, num points: 127'713
INFO(chunker_countsort_laszip.cpp:176): counting 000536.las, first point: 0, num points: 128'123
INFO(chunker_countsort_laszip.cpp:176): counting 000547.las, first point: 0, num points: 127'843
INFO(chunker_countsort_laszip.cpp:176): counting 000549.las, first point: 0, num points: 127'752
INFO(chunker_countsort_laszip.cpp:176): counting 000542.las, first point: 0, num points: 128'290
INFO(chunker_countsort_laszip.cpp:176): counting 000538.las, first point: 0, num points: 128'629
INFO(chunker_countsort_laszip.cpp:176): counting 000540.las, first point: 0, num points: 128'726
INFO(chunker_countsort_laszip.cpp:176): counting 000551.las, first point: 0, num points: 127'942
INFO(chunker_countsort_laszip.cpp:176): counting 000544.las, first point: 0, num points: 127'913
INFO(chunker_countsort_laszip.cpp:176): counting 000561.las, first point: 0, num points: 128'408
INFO(chunker_countsort_laszip.cpp:176): counting 000555.las, first point: 0, num points: 127'771
INFO(chunker_countsort_laszip.cpp:176): counting 000546.las, first point: 0, num points: 127'697
INFO(chunker_countsort_laszip.cpp:176): counting 000559.las, first point: 0, num points: 128'335
INFO(chunker_countsort_laszip.cpp:176): counting 000557.las, first point: 0, num points: 128'092
INFO(chunker_countsort_laszip.cpp:176): counting 000548.las, first point: 0, num points: 127'727
INFO(chunker_countsort_laszip.cpp:176): counting 000563.las, first point: 0, num points: 128'338
INFO(chunker_countsort_laszip.cpp:176): counting 000553.las, first point: 0, num points: 128'046
INFO(chunker_countsort_laszip.cpp:176): counting 000556.las, first point: 0, num points: 127'936
INFO(chunker_countsort_laszip.cpp:176): counting 000552.las, first point: 0, num points: 128'103
INFO(chunker_countsort_laszip.cpp:176): counting 000564.las, first point: 0, num points: 128'231
INFO(chunker_countsort_laszip.cpp:176): counting 000560.las, first point: 0, num points: 128'402
INFO(chunker_countsort_laszip.cpp:176): counting 000550.las, first point: 0, num points: 127'950
INFO(chunker_countsort_laszip.cpp:176): counting 000565.las, first point: 0, num points: 128'171
INFO(chunker_countsort_laszip.cpp:176): counting 000562.las, first point: 0, num points: 128'340
INFO(chunker_countsort_laszip.cpp:176): counting 000569.las, first point: 0, num points: 128'239
INFO(chunker_countsort_laszip.cpp:176): counting 000558.las, first point: 0, num points: 128'249
INFO(chunker_countsort_laszip.cpp:176): counting 000554.las, first point: 0, num points: 127'853
INFO(chunker_countsort_laszip.cpp:176): counting 000567.las, first point: 0, num points: 128'262
INFO(chunker_countsort_laszip.cpp:176): counting 000571.las, first point: 0, num points: 127'368
INFO(chunker_countsort_laszip.cpp:176): counting 000575.las, first point: 0, num points: 126'745
INFO(chunker_countsort_laszip.cpp:176): counting 000577.las, first point: 0, num points: 126'667
INFO(chunker_countsort_laszip.cpp:176): counting 000570.las, first point: 0, num points: 128'017
INFO(chunker_countsort_laszip.cpp:176): counting 000566.las, first point: 0, num points: 128'075
INFO(chunker_countsort_laszip.cpp:176): counting 000579.las, first point: 0, num points: 126'239
INFO(chunker_countsort_laszip.cpp:176): counting 000572.las, first point: 0, num points: 127'023
INFO(chunker_countsort_laszip.cpp:176): counting 000576.las, first point: 0, num points: 126'711
INFO(chunker_countsort_laszip.cpp:176): counting 000568.las, first point: 0, num points: 128'301
INFO(chunker_countsort_laszip.cpp:176): counting 000581.las, first point: 0, num points: 126'205
INFO(chunker_countsort_laszip.cpp:176): counting 000573.las, first point: 0, num points: 126'931
INFO(chunker_countsort_laszip.cpp:176): counting 000583.las, first point: 0, num points: 126'420
INFO(chunker_countsort_laszip.cpp:176): counting 000585.las, first point: 0, num points: 127'066
INFO(chunker_countsort_laszip.cpp:176): counting 000578.las, first point: 0, num points: 126'432
INFO(chunker_countsort_laszip.cpp:176): counting 000580.las, first point: 0, num points: 126'165
INFO(chunker_countsort_laszip.cpp:176): counting 000587.las, first point: 0, num points: 127'045
INFO(chunker_countsort_laszip.cpp:176): counting 000601.las, first point: 0, num points: 123'534
INFO(chunker_countsort_laszip.cpp:176): counting 000593.las, first point: 0, num points: 124'652
INFO(chunker_countsort_laszip.cpp:176): counting 000574.las, first point: 0, num points: 126'833
INFO(chunker_countsort_laszip.cpp:176): counting 000591.las, first point: 0, num points: 125'986
INFO(chunker_countsort_laszip.cpp:176): counting 000603.las, first point: 0, num points: 123'455
INFO(chunker_countsort_laszip.cpp:176): counting 000582.las, first point: 0, num points: 126'226
INFO(chunker_countsort_laszip.cpp:176): counting 000594.las, first point: 0, num points: 123'837
INFO(chunker_countsort_laszip.cpp:176): counting 000589.las, first point: 0, num points: 126'589
INFO(chunker_countsort_laszip.cpp:176): counting 000584.las, first point: 0, num points: 126'653
INFO(chunker_countsort_laszip.cpp:176): counting 000586.las, first point: 0, num points: 127'064
INFO(chunker_countsort_laszip.cpp:176): counting 000607.las, first point: 0, num points: 122'862
INFO(chunker_countsort_laszip.cpp:176): counting 000588.las, first point: 0, num points: 126'671
INFO(chunker_countsort_laszip.cpp:176): counting 000595.las, first point: 0, num points: 123'960
INFO(chunker_countsort_laszip.cpp:176): counting 000597.las, first point: 0, num points: 124'379
INFO(chunker_countsort_laszip.cpp:176): counting 000590.las, first point: 0, num points: 126'433
INFO(chunker_countsort_laszip.cpp:176): counting 000608.las, first point: 0, num points: 122'767
INFO(chunker_countsort_laszip.cpp:176): counting 000615.las, first point: 0, num points: 122'421
INFO(chunker_countsort_laszip.cpp:176): counting 000609.las, first point: 0, num points: 122'796
INFO(chunker_countsort_laszip.cpp:176): counting 000617.las, first point: 0, num points: 122'246
INFO(chunker_countsort_laszip.cpp:176): counting 000604.las, first point: 0, num points: 123'376
INFO(chunker_countsort_laszip.cpp:176): counting 000621.las, first point: 0, num points: 121'980
INFO(chunker_countsort_laszip.cpp:176): counting 000610.las, first point: 0, num points: 122'595
INFO(chunker_countsort_laszip.cpp:176): counting 000618.las, first point: 0, num points: 122'220
INFO(chunker_countsort_laszip.cpp:176): counting 000605.las, first point: 0, num points: 123'190
INFO(chunker_countsort_laszip.cpp:176): counting 000596.las, first point: 0, num points: 124'209
INFO(chunker_countsort_laszip.cpp:176): counting 000611.las, first point: 0, num points: 122'658
INFO(chunker_countsort_laszip.cpp:176): counting 000613.las, first point: 0, num points: 122'545
INFO(chunker_countsort_laszip.cpp:176): counting 000602.las, first point: 0, num points: 123'434
INFO(chunker_countsort_laszip.cpp:176): counting 000598.las, first point: 0, num points: 124'240
INFO(chunker_countsort_laszip.cpp:176): counting 000592.las, first point: 0, num points: 125'346
INFO(chunker_countsort_laszip.cpp:176): counting 000616.las, first point: 0, num points: 122'299
INFO(chunker_countsort_laszip.cpp:176): counting 000622.las, first point: 0, num points: 121'752
INFO(chunker_countsort_laszip.cpp:176): counting 000619.las, first point: 0, num points: 122'099
INFO(chunker_countsort_laszip.cpp:176): counting 000627.las, first point: 0, num points: 121'241
INFO(chunker_countsort_laszip.cpp:176): counting 000606.las, first point: 0, num points: 122'914
INFO(chunker_countsort_laszip.cpp:176): counting 000599.las, first point: 0, num points: 123'890
INFO(chunker_countsort_laszip.cpp:176): counting 000623.las, first point: 0, num points: 121'527
INFO(chunker_countsort_laszip.cpp:176): counting 000612.las, first point: 0, num points: 122'530
INFO(chunker_countsort_laszip.cpp:176): counting 000629.las, first point: 0, num points: 120'982
INFO(chunker_countsort_laszip.cpp:176): counting 000624.las, first point: 0, num points: 121'383
INFO(chunker_countsort_laszip.cpp:176): counting 000614.las, first point: 0, num points: 122'438
INFO(chunker_countsort_laszip.cpp:176): counting 000620.las, first point: 0, num points: 122'084
INFO(chunker_countsort_laszip.cpp:176): counting 000600.las, first point: 0, num points: 123'747
INFO(chunker_countsort_laszip.cpp:176): counting 000628.las, first point: 0, num points: 121'292
INFO(chunker_countsort_laszip.cpp:176): counting 000625.las, first point: 0, num points: 121'257
INFO(chunker_countsort_laszip.cpp:176): counting 000626.las, first point: 0, num points: 121'328
INFO(chunker_countsort_laszip.cpp:176): counting 000630.las, first point: 0, num points: 120'662
INFO(indexer.cpp:1656): start indexing chunk r02
filesize: 8'548'069
min: -80.340000000000003, -39.907499999999999, -7.1100000000000003
max: -40.257500000000007, 0.17499999999999716, 32.972499999999997
INFO(indexer.cpp:1656): start indexing chunk r00
filesize: 779'607
min: -80.340000000000003, -79.989999999999995, -7.1100000000000003
max: -40.257500000000007, -39.907499999999999, 32.972499999999997
INFO(indexer.cpp:1656): start indexing chunk r04
filesize: 4'976'052
